name,price,original_price,discount,rating,review_count,brand,seller,shipping,url,category
For Samsung Galaxy S21 Ultra Case ShockProof Card Holder Case Cover- Red - Red,EGP 100.00,,,5 out of 5,5 out of 5(3),For,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810MP2HKNAKNAFAMZ-201392034&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
Xiaomi Redmi Band 2 Full Silicon Replacement 2 In 1 Band & Cover - Off-White,EGP 110.00,,,5 out of 5,5 out of 5(1),Xiaomi,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA10N492NAFAMZ-73661875&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
4 PUBG Sweat-wicking Pads Multi-colors,EGP 69.00,EGP 220.00,69%,4.1 out of 5,4.1 out of 5(30),4,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810TG0VGAQONAFAMZ-39180444&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
Infinix  infinix. XW3E XWATCH 3 WE,"EGP 2,200.00","EGP 3,000.00",27%,,,Infinix,,,https://www.jumia.com.eg/customer/account/login/?tkWl=IN234EA1NW7OVNAFAMZ-211332634&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
Nillkin Apple IPhone 13 Super Frosted Shield Pro,EGP 325.00,EGP 450.00,28%,5 out of 5,5 out of 5(9),Nillkin,,,https://www.jumia.com.eg/customer/account/login/?tkWl=NI887EA1A4IE3NAFAMZ-94808223&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
Konfulon Cable For Mobile Phones - I Phone - White,EGP 75.00,,,4.3 out of 5,4.3 out of 5(31),Konfulon,,,https://www.jumia.com.eg/customer/account/login/?tkWl=KO085EL1COPSANAFAMZ-5454591&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
POCOPHONE  F1 Full Protection Case 3in1 360° With Camera Shield Cove- Black/Silver,EGP 149.00,EGP 200.00,26%,3.9 out of 5,3.9 out of 5(12),POCOPHONE,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GK607EL1DC2JCNAFAMZ-68972209&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
Portable Tripod. Tripod for Mobile Phone and Camera - with Bluetooth Remote Control - Lightweight Aluminum - Model DK3888 - Silver Edition,EGP 499.00,"EGP 1,500.00",67%,,,Portable,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2PB0VJNAFAMZ-211185589&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
"Nothing CMF Phone 1 Transparent Anti Fall Shockproof Case Full Protection Cover With Camera Sheild, Clear With Back Frame",EGP 175.00,EGP 300.00,42%,,,Nothing,,,https://www.jumia.com.eg/generic-nothing-cmf-phone-1-transparent-anti-fall-shockproof-case-full-protection-cover-with-camera-sheild-clear-with-back-frame-130631706.html,mobile-accessories
M19- Black,EGP 210.00,EGP 450.00,53%,5 out of 5,5 out of 5(1),M19-,,,https://www.jumia.com.eg/generic-m19-black-130965401.html,mobile-accessories
Samsung Galaxy A52 Anti Shock Transperent Case,EGP 75.00,,,4.5 out of 5,4.5 out of 5(51),Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA10X50INAFAMZ-40152522&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
Tempered Glass Camera Lens Protector Does Not Affect Photography Scratch Resistant For Honor X9c  -0- BLACK,EGP 75.00,,,,,Tempered,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA37K0SONAFAMZ-210866570&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
Oppo Reno 12F Phone Case Full Protection And Cover Stand For Your Phone - Red,EGP 150.00,,,,,Oppo,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1V6UP4NAFAMZ-210747730&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
Oppo A76 & Oppo A36 Anti Shock Transperent Case,EGP 77.00,,,3 out of 5,3 out of 5(2),Oppo,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0ZD6SVNAFAMZ-51883544&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
Wireless Headphone -color-black,EGP 161.10,EGP 290.00,44%,4 out of 5,4 out of 5(1),Wireless,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA17VLVJNAFAMZ-88451871&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
OPPO charge,EGP 423.00,EGP 600.00,30%,3 out of 5,3 out of 5(2),OPPO,,,https://www.jumia.com.eg/customer/account/login/?tkWl=OP872EA2T1SSZNAFAMZ-211276051&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
USB C To Lightning Adapter KitMulti Charging Cable Case Convertor USB C To Type C/iOS Device (Black),EGP 130.00,EGP 190.00,32%,,,USB,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2MMP1VNAFAMZ-211988757&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
SAMSUNG GALAXY A16 Smart View Leather Flip Window Cover Smart Display - BLACK,EGP 275.00,EGP 600.00,54%,5 out of 5,5 out of 5(2),SAMSUNG,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA378HDONAFAMZ-199267724&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
Anker Pencil Drawing Stylus Pen Capacitive Pencil Screen Pen For Apple IPad/iPad Pro/Air/mini White,"EGP 1,299.00",,,4.4 out of 5,4.4 out of 5(5),Anker,,,https://www.jumia.com.eg/customer/account/login/?tkWl=AN169EA25EAWXNAFAMZ-192730638&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
Celebrat C-H3-EU PD20W Charger Turbo 3.0 Technology - Safe Charging-100% Original - With Cable,EGP 239.00,EGP 550.00,57%,3.8 out of 5,3.8 out of 5(5),Celebrat,,,https://www.jumia.com.eg/celebrat-c-h3-eu-pd20w-charger-turbo-3.0-technology-safe-charging-100-original-with-cable-111728167.html,mobile-accessories
Back Defender Anti Shock Case For Samsung Galaxy A15  -     Clear,EGP 85.00,EGP 120.00,29%,5 out of 5,5 out of 5(3),Back,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA357LQ8NAFAMZ-178517521&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
Premium Tempered Glass Screen Protector For IPhone 7+/8+ Plus - BLACK,EGP 50.00,,,,,Premium,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2BDLBZNAFAMZ-211360323&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
"Samsung Galaxy A72 5G  , Hybrid Shock Absorbin Cover With Honeycomb Design- Anti-shock",EGP 125.00,EGP 160.00,22%,,,Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0CWTWYNAFAMZ-70139480&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
For (Samsung Galaxy S23 Ultra) Clear Back Cover Case Ultra Clear Best Camera Protection- Clear,EGP 55.00,,,4.2 out of 5,4.2 out of 5(11),For,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1BFRMHNAFAMZ-62635637&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
"Top Store S24 Ultra Case Clear Cover for Samsung Galaxy S24 Ultra, with Support Ma-g-safe Charger Charging Ultra-Thin Shockproof and Transparent Non-yellowing Case for S24 Ultra 6.8 Inch (2024)",EGP 149.00,EGP 299.00,50%,4 out of 5,4 out of 5(1),Top,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1O4B16NAFAMZ-209307244&return=%2Fmobile-accessories%2F%3Fpage%3D12,mobile-accessories
"Anker Power Bank, Portable 10000mAh Power Bank with USB-C Cable Long Lasting Battery, 22.5W Output","EGP 1,499.00","EGP 2,500.00",40%,5 out of 5,5 out of 5(1),Anker,,,https://www.jumia.com.eg/customer/account/login/?tkWl=AN169EA1W6E3RNAFAMZ-211119914&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Samsung Galaxy A52 / A52S Wallet Cover Transperent Case,EGP 95.00,EGP 200.00,53%,3.8 out of 5,3.8 out of 5(4),Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA14UEP0NAFAMZ-71706358&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Mini Portable Bluetooth Subwoofer - Black,EGP 190.00,,,3.9 out of 5,3.9 out of 5(16),Mini,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA163UQ6NAFAMZ-46375314&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Glass Screen Protector For  Samsung Galaxy A6 Plus  - Black,EGP 124.00,,,,,Glass,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1HT31HNAFAMZ-52770909&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Oraimo OSW-805 Smart Watch 5 Call Bluetooth Fitness HD 2.01 Inch Scratch Resistant-Black,"EGP 1,199.00","EGP 1,999.00",40%,,,Oraimo,,,https://www.jumia.com.eg/customer/account/login/?tkWl=OR944EA2VGJSRNAFAMZ-211719081&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Wireless Earphones Generation 4 - Active Noise Cancelling - Works with iPhone and Android,EGP 574.73,,,,,Wireless,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2U3CI3NAFAMZ-211053473&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Lens Protective Tempered Film For Honor X9b  -  Camera Lens Cover,EGP 77.00,EGP 100.00,23%,4 out of 5,4 out of 5(2),Lens,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1SWNLCNAFAMZ-210815531&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
P9 - Wireless Bluetooth Headset - Blue,EGP 215.00,EGP 666.00,68%,3.7 out of 5,3.7 out of 5(3),P9,,,https://www.jumia.com.eg/generic-p9-wireless-bluetooth-headset-blue-125636710.html,mobile-accessories
P47 Wireless Bluetooth Headphones - Black,EGP 189.00,EGP 250.00,24%,3.7 out of 5,3.7 out of 5(66),P47,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EL0942SDNAFAMZ-35212072&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
JOY ROOM Wired Earphone (JR-EC05) With Type-C Port For Phones With Type-C Port - White,EGP 284.83,,,4.3 out of 5,4.3 out of 5(3),JOY,,,https://www.jumia.com.eg/customer/account/login/?tkWl=JO326EA06WM62NAFAMZ-129161360&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Privacy Glass Glass Screen Protector For   Huawei  Honor X8B  - Black,EGP 135.00,EGP 175.00,23%,5 out of 5,5 out of 5(1),Privacy,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA36NLWNNAFAMZ-211908362&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Sandisk 128GB - SDSQUNB Ultra MicroSDXC UHS-I Memory Card,EGP 630.00,EGP 900.00,30%,4.3 out of 5,4.3 out of 5(11),Sandisk,,,https://www.jumia.com.eg/customer/account/login/?tkWl=SA277EA0VXQ8YNAFAMZ-46499154&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Earldom PB-41 Power Bank 10000mAh Digital Screen - 3wire-Black.,EGP 399.00,EGP 850.00,53%,4.4 out of 5,4.4 out of 5(14),Earldom,,,https://www.jumia.com.eg/customer/account/login/?tkWl=EA429EA1CMQS1NAFAMZ-77733826&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Tempered Glass Screen Protector For Samsung Galaxy A55 5G -0- Black,EGP 129.00,,,3 out of 5,3 out of 5(3),Tempered,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0RJGYMNAFAMZ-137887661&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
"Sanyon Durable Fast Charge And Data Cable,  TYPE-C",EGP 110.00 - EGP 145.00,EGP 145.00,24%,5 out of 5,5 out of 5(1),Sanyon,,,https://www.jumia.com.eg/sanyon-durable-fast-charge-and-data-cable-type-c-113685881.html,mobile-accessories
Hoco X106 USB-C To USB-C Cable - Super Fast Charging 240W With 2m Length,EGP 199.00,EGP 500.00,60%,5 out of 5,5 out of 5(1),Hoco,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2L99WYNAFAMZ-202673414&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
JOY ROOM JR-T012 JIAN Series 10000mah Thin Power Bank Without Cable,EGP 650.00,"EGP 6,500.00",90%,4.1 out of 5,4.1 out of 5(9),JOY,,,https://www.jumia.com.eg/customer/account/login/?tkWl=JO326EA10YG09NAFAMZ-80159082&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Sport Silicone Strap For Huawei Watch Fit 3 (2024) Bracelet Pink,EGP 135.00,EGP 200.00,33%,5 out of 5,5 out of 5(2),Sport,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2XU816NAFAMZ-181520190&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Apple USB-C To Lightning Charging Cable For Apple 1M,EGP 360.00,"EGP 1,400.00",74%,4.1 out of 5,4.1 out of 5(7),Apple,,,https://www.jumia.com.eg/customer/account/login/?tkWl=AP848EA1ZSOZ2NAFAMZ-180631823&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Pen For Writing And Smart Devices  - 2 Pens,EGP 47.00,EGP 90.00,48%,4.1 out of 5,4.1 out of 5(7),Pen,,,https://www.jumia.com.eg/customer/account/login/?tkWl=AM810EL0O4OUANAFAMZ-37945676&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Gazelle - Screen Protector Premium Quality Tempered Glass For IPhone 11 - 0 - BLACK,EGP 110.00,,,4.5 out of 5,4.5 out of 5(2),Gazelle,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1D83G7NAFAMZ-51973488&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
JOY ROOM JR- OK3 Free Rotation Adjustable Length Car Phone Holder,EGP 177.00,EGP 299.00,41%,4.3 out of 5,4.3 out of 5(17),JOY,,,https://www.jumia.com.eg/customer/account/login/?tkWl=JO326FA1IHWZONAFAMZ-47169954&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
"Honor X7b Transparent Anti Fall Shockproof Case Full Protection Cover With Camera Sheild, Clear With Back Frame",EGP 149.00,EGP 300.00,50%,,,Honor,,,https://www.jumia.com.eg/generic-honor-x7b-transparent-anti-fall-shockproof-case-full-protection-cover-with-camera-sheild-clear-with-back-frame-130632057.html,mobile-accessories
A Multi-use Holder For Charging A Mobile Phone Open From Below - Remote Holder,EGP 54.99,EGP 75.00,27%,3.8 out of 5,3.8 out of 5(39),A,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA18BCDENAFAMZ-70295412&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
"Supervooc Charging And Data Cable (Type C) - Compatible With Oppo, Realme And Reno Phones",EGP 110.00,EGP 350.00,69%,5 out of 5,5 out of 5(1),Supervooc,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA034X9MNAFAMZ-109189235&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Type C Fast Charger 20W- Adapter + Cable -Support Iphone12 Pro Max,EGP 199.00,EGP 666.00,70%,4.7 out of 5,4.7 out of 5(3),Type,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0HGMJNNAFAMZ-123937661&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Oraimo FreePods Neo ENC Wireless Earbuds OTW-330S,EGP 850.00,,,5 out of 5,5 out of 5(2),Oraimo,,,https://www.jumia.com.eg/customer/account/login/?tkWl=OR944EA348OX9NAFAMZ-189782540&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Anker Cable Type-C To Type-C 100W Pap 21 6Ft Braided Ultra - A8757 H11 - Black,EGP 300.00,EGP 360.00,17%,,,Anker,,,https://www.jumia.com.eg/customer/account/login/?tkWl=AN169EA2H2TF1NAFAMZ-192072946&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
"JSAUX ARMOR Series USB-C Male (Thunderbolt  3) To USB-A 3.0 Female OTG Durable Nylon Braided Cable ,0.16m Red",EGP 135.00,EGP 200.00,33%,4.5 out of 5,4.5 out of 5(2),JSAUX,,,https://www.jumia.com.eg/customer/account/login/?tkWl=JS636EA0USJHVNAFAMZ-78492627&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
"SAMSUNG GALAXY A16 Case , Ultra-Thin Shock Absorption Anti-Scratch Back Cover - Crystal Clear",EGP 100.00,EGP 200.00,50%,5 out of 5,5 out of 5(1),SAMSUNG,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2LJDRVNAFAMZ-211791669&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Silicone Transparent TPU Gorilla Anti-shock Protector Camera Shockproof Corners For Oppo Reno 13 5G,EGP 199.00,,,,,Silicone,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1RGV8ZNAFAMZ-211983233&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
SHEIN Silicone Suction,EGP 125.00,,,,,SHEIN,,,https://www.jumia.com.eg/shein-silicone-suction-130968224.html,mobile-accessories
Desk Mobile Phone Holder,EGP 75.00,EGP 288.00,74%,3.3 out of 5,3.3 out of 5(7),Desk,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA055UXINAFAMZ-103234062&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
M28 Original Wireless Ear Phones With Power Bank-Black,EGP 277.00,EGP 399.00,31%,3.5 out of 5,3.5 out of 5(11),M28,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA01VM1FNAFAMZ-79088214&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Oraimo Space Buds Hybrid ANC Wireless Earbuds OTW-630 - Space Grey,"EGP 1,825.00",,,,,Oraimo,,,https://www.jumia.com.eg/customer/account/login/?tkWl=OR944EA1O5PNZNAFAMZ-211585509&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Oraimo FreePods 3C-OEB-E104DC-black,"EGP 1,200.00","EGP 1,800.00",33%,4.6 out of 5,4.6 out of 5(14),Oraimo,,,https://www.jumia.com.eg/customer/account/login/?tkWl=OR944EA1KJU8ENAFAMZ-42801415&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
King Kong Anti-shock Case For Huawei Nova 3i - Transparent,EGP 69.00,,,4.7 out of 5,4.7 out of 5(34),King,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EL0OCRGHNAFAMZ-26531216&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
SODO SD-1006 Wireless Headphone,EGP 529.00,EGP 700.00,24%,5 out of 5,5 out of 5(2),SODO,,,https://www.jumia.com.eg/sodo-sd-1006-wireless-headphone-128069897.html,mobile-accessories
3In1 360° Case Full Protection Cover With Camera Shield For Samsung Note 20 Ultra -Silver,EGP 175.00,EGP 200.00,13%,3.3 out of 5,3.3 out of 5(3),3In1,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GK607EL1AZ8XLNAFAMZ-60547233&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Nillkin Apple iPhone 13 Adventurer Case - black,EGP 299.00,EGP 450.00,34%,,,Nillkin,,,https://www.jumia.com.eg/customer/account/login/?tkWl=NI887EA1R0DF7NAFAMZ-211254386&return=%2Fmobile-accessories%2F%3Fpage%3D13,mobile-accessories
Vivo V27E / S16E 5G Anti Shock Transperent Case,EGP 77.00,,,5 out of 5,5 out of 5(2),Vivo,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2TXPBANAFAMZ-181067950&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
Top Store Case Compatible with Huawei Watch Fit 3 (2024) Protective Case Flexible TPU Screen Protector Case Scratch-Resistant Cover Protective Case for Huawei Watch Fit 3 Smartwatch (Black),EGP 125.00,EGP 250.00,50%,4 out of 5,4 out of 5(1),Top,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2UR63YNAFAMZ-205947649&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
"Earldom Charging Cable 3 In 1 (EC-IMC031) Fast Charging 3A - Type C, Micro, IPhone + EL TERND Bag",EGP 109.80,,,5 out of 5,5 out of 5(4),Earldom,,,https://www.jumia.com.eg/customer/account/login/?tkWl=EA429EA2VAJ8BNAFAMZ-188968998&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
IPhone 14 Pro Max (6.7 Inch) Privacy Tempered Glass Screen Protector,EGP 89.00,,,3.7 out of 5,3.7 out of 5(6),IPhone,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA04O8OENAFAMZ-70570328&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
T1000 Ultra Series 9 - Smart Watch - Orange,EGP 399.00,"EGP 1,200.00",67%,,,T1000,,,https://www.jumia.com.eg/generic-t1000-ultra-series-9-smart-watch-orange-124792240.html,mobile-accessories
Brown Heart Realme 6 Mobile Cover,EGP 110.00,,,,,Brown,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1MV8AXNAFAMZ-81669488&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
Samsung A15 Full Protection Case Visa Card & Slider Camera Cover,EGP 199.00,EGP 500.00,60%,3.5 out of 5,3.5 out of 5(13),Samsung,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0K7I1XNAFAMZ-143350444&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
Huawei Band Fit 2 Protective 360 Case Flexible TPU Case Soft Frame Shock Resistant - Clear,EGP 99.00,EGP 150.00,34%,4.8 out of 5,4.8 out of 5(5),Huawei,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0VVDYUNAFAMZ-67815425&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
M28 Original Wireless Ear Phones With Power Bank-Black +Free Mobile Holder,EGP 280.00,EGP 444.00,37%,4.1 out of 5,4.1 out of 5(19),M28,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0MAHT6NAFAMZ-75564642&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
4 PUBG Sweat-wicking Pads,EGP 51.30,EGP 99.00,48%,3.7 out of 5,3.7 out of 5(29),4,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810TG0NZRUMNAFAMZ-39998223&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
P47 Wireless Bluetooth Headphones - Black,EGP 198.00,EGP 299.00,34%,3.6 out of 5,3.6 out of 5(24),P47,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EL06PAJBNAFAMZ-29722818&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
Iphone 15 Wallet Cover Transperent Case,EGP 94.00,EGP 200.00,53%,,,Iphone,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0O0UVPNAFAMZ-78167431&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
EV 119  Neck  Stereo Earphone -  Phosphoric Yellow,EGP 90.00,EGP 120.00,25%,2.5 out of 5,2.5 out of 5(2),EV,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA26DW8GNAFAMZ-204485484&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
"Trail Loop Band Compatible With Apple Watch 46mm, Nylon Sport Replacement Strap Compatible With IWatch Series 10 Gray Black",EGP 170.00,EGP 300.00,43%,5 out of 5,5 out of 5(1),Trail,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1QOYDDNAFAMZ-194999376&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
Oraimo Necklace Lite OEB-311 Neckband Wireless Earphone - Black.,EGP 788.00,"EGP 1,000.00",21%,4 out of 5,4 out of 5(4),Oraimo,,,https://www.jumia.com.eg/customer/account/login/?tkWl=OR944EA2746U8NAFAMZ-204188373&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
"Apple Watch screen protector，Compatible with Series 10 46mm Full Coverage Hard PC Ultra-Thin Full Protection (46mm,Transparent)",EGP 160.00,EGP 250.00,36%,5 out of 5,5 out of 5(1),Apple,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2SYAYFNAFAMZ-211125534&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
SAMSUNG GALAXY M34 5G Smart View Leather Flip Case Window Cover Smart Display - GREEN,EGP 275.00,EGP 600.00,54%,,,SAMSUNG,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA2OOL1TNAFAMZ-191744629&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
Back Defender Anti Shock Case For Xiaomi Mi 9T & Xiaomi Mi 9T Pro   -  Clear,EGP 80.00,EGP 110.00,27%,5 out of 5,5 out of 5(2),Back,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0YZ7GMNAFAMZ-73467026&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
Anker soundcore A30i Black,"EGP 1,299.00","EGP 1,777.00",27%,4.8 out of 5,4.8 out of 5(5),Anker,,,https://www.jumia.com.eg/customer/account/login/?tkWl=AN169EA2TFB6ENAFAMZ-203335290&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
Lenovo He05 - Black,EGP 299.00,EGP 600.00,50%,,,Lenovo,,,https://www.jumia.com.eg/lenovo-he05-black-130151723.html,mobile-accessories
Wireless Headset  Star M90 Pro With  Power Bank-Black,EGP 344.00,EGP 433.00,21%,3.7 out of 5,3.7 out of 5(3),Wireless,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0M7BP9NAFAMZ-143365883&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
Redmi Watch 3 Active Strap High Quality Silicone Material Black,EGP 140.00,EGP 200.00,30%,4 out of 5,4 out of 5(22),Redmi,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA1BETZ4NAFAMZ-75296708&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
"Anker 322 Usb-C To Lightning Cable Compatible With Iphone, Ipad,Fast Charging - A81B5H11",EGP 820.00,,,,,Anker,,,https://www.jumia.com.eg/customer/account/login/?tkWl=AN169EA2RP8YRNAFAMZ-210915116&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
Car Mobile Phone Holder,EGP 146.40,EGP 300.00,51%,3.9 out of 5,3.9 out of 5(178),Car,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA0OL2P0NAFAMZ-44151178&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
Set Of 2 Gaming Finger Glove For Mobile Phone - Black & Blue,EGP 26.91,EGP 50.00,46%,5 out of 5,5 out of 5(1),Set,,,https://www.jumia.com.eg/customer/account/login/?tkWl=GE810EA29FD6LNAFAMZ-187496452&return=%2Fmobile-accessories%2F%3Fpage%3D14,mobile-accessories
